id,text,label_l1,label_l2,scenario,source,complexity
995,Пока спасибо спасибо,conversational,farewell,conversation_flow,augmented,simple
4382,ХОЧУ ПРОФГИГИЕНУ СПАСИБО,anamnesis,services,anamnesis_flow,augmented,simple
6241,Надо посоветоваться пожалуйста,conversational,unclear,clarification_flow,augmented,simple
6841,"Добрый день, можно перенести на вторник!!",booking,reschedule,booking_flow,augmented,complex
8540,"Не смогу прийти, форс-мажор 👍",booking,cancel,booking_flow,augmented,complex
4299,Хочув озврат,negative_feedback,general,escalation_flow,augmented,simple
3147,"Здравствуйте, хочу отбелить зубы",anamnesis,services,anamnesis_flow,augmented,complex
8614,У меня шатается зуб...,anamnesis,complaint,anamnesis_flow,augmented,simple
5122,"Подскажите, работаете с наркозом?",faq,clinic_info,faq_flow,augmented,complex
2741,Сколько нельзя есть после виниры!!,faq,visit_prep,faq_flow,augmented,simple
4218,Сколько нельзя пить алкоголь после имплантацию,faq,visit_prep,faq_flow,augmented,medium
1424,нижняя десна болит постоянно,anamnesis,symptom,anamnesis_flow,variation,simple
7839,"Здравствуйте, не проходит онемение после лечения",anamnesis,symptom,anamnesis_flow,augmented,complex
4535,Подумаю 🙏 пожалуйста,conversational,unclear,clarification_flow,augmented,simple
7701,"Добрый день, очень благодарен",conversational,gratitude,conversation_flow,augmented,complex
7641,Можно позже...,booking,reschedule,booking_flow,augmented,simple
5658,ВолковА был груб 👍,negative_feedback,staff,escalation_flow,augmented,simple
862,Мне не перезвонили две недели,negative_feedback,service_issue,escalation_flow,variation,simple
1673,"Привет, а что лучше",faq,followup,faq_flow,augmented,complex
1396,Что нельзя после лечение кариеса?,faq,visit_prep,faq_flow,variation,simple
5667,Прощайте пожалуйста пожалуйста,conversational,farewell,conversation_flow,augmented,simple
6519,Ждал три дня заранее спасибо,negative_feedback,service_issue,escalation_flow,augmented,simple
7124,Доборе утро,conversational,greeting,conversation_flow,augmented,simple
8661,Всего хорошего,conversational,farewell,conversation_flow,template,simple
5984,Врач Волкова не объяснил...,negative_feedback,staff,escalation_flow,augmented,simple
9925,"ПРИВЕТ, ПОКА НЕ РЕШИЛ",conversational,unclear,clarification_flow,augmented,complex
3613,брекеты не помогло?,negative_feedback,quality,escalation_flow,augmented,simple
9116,Спасибо за опмощь?,conversational,gratitude,conversation_flow,augmented,simple
9887,"ЗДРАВСТВУЙТЕ, У МЕНЯ ЗАПАХ ИЗО РТА НЕСКОЛЬКО ДНЕЙ",anamnesis,symptom,anamnesis_flow,augmented,complex
2337,После лечение кариеса у Кузнецовой стало хуже 🦷,negative_feedback,quality,escalation_flow,augmented,medium
1967,Запись к ортодонту на завтра,booking,new_appointment,booking_flow,variation,simple
8960,"Здравствуйте, случилось шатается зуб",anamnesis,complaint,anamnesis_flow,augmented,complex
9369,"Подскажите, имплантацию это больно?",faq,procedure,faq_flow,augmented,complex
8703,Можно перенести на на этой неделе...,booking,reschedule,booking_flow,augmented,medium
6659,Запишите к ортодонту?!,booking,new_appointment,booking_flow,augmented,simple
5693,"отмените запись, не смогу?!",booking,cancel,booking_flow,augmented,complex
9282,"Подскажите, добрый день, привет",conversational,greeting,conversation_flow,augmented,complex
9760,Не понравилось 🦷?!,negative_feedback,general,escalation_flow,augmented,simple
3687,"Привет, работаете в субботу?",faq,clinic_info,faq_flow,augmented,complex
1460,МОЖНО ПЕРЕНЕСТИ НА ВОСКРЕСЕНЬЕ заранее спасибо,booking,reschedule,booking_flow,augmented,medium
4128,До свидания 😢,conversational,farewell,conversation_flow,augmented,simple
1693,Случилось тресунл зуб,anamnesis,complaint,anamnesis_flow,augmented,simple
9967,"Здравствуйте, ничего не объяснили",negative_feedback,staff,escalation_flow,augmented,complex
4011,После отбеливание у Сидорова стало хуже!,negative_feedback,quality,escalation_flow,augmented,medium
8747,"Скажите, отбеливание сколько стоит?",faq,price,faq_flow,augmented,complex
8128,Лебеедвой был груб,negative_feedback,staff,escalation_flow,augmented,simple
2666,Хорошо пожалуйста,conversational,confirmation,conversation_flow,augmented,simple
1220,нижня ядесна очень болит,anamnesis,symptom,anamnesis_flow,augmented,simple
1937,Персонал хамит 😢,negative_feedback,staff,escalation_flow,augmented,simple
2018,Как подготовИтьсяк  осмотр?,faq,visit_prep,faq_flow,augmented,simple
822,А можно по-другому,faq,followup,faq_flow,augmented,simple
7823,Запись к хирургу на пятницу,booking,new_appointment,booking_flow,variation,simple
429,Надо подумать...,conversational,unclear,clarification_flow,augmented,simple
1497,Случилось шатается зуб 😊,anamnesis,complaint,anamnesis_flow,augmented,simple
1140,семёрка болит периодически 🙏,anamnesis,symptom,anamnesis_flow,augmented,simple
7056,"Привет, согласен",conversational,confirmation,conversation_flow,augmented,complex
7502,"Добрый день, верните деньги",negative_feedback,general,escalation_flow,augmented,complex
7213,Тончо нужно?,faq,followup,faq_flow,augmented,simple
474,"Подскажите, спасибо",conversational,gratitude,conversation_flow,augmented,complex
3257,Есть альтернативы?,faq,procedure,faq_flow,template,simple
7414,После снимок у Иванова стало хжуе 👍,negative_feedback,quality,escalation_flow,augmented,medium
4672,Спасибо спасибо,conversational,gratitude,conversation_flow,augmented,simple
667,Что делать если отёк?,faq,visit_prep,faq_flow,template,simple
8551,"Добрый день, запись к ортопеду на вечер",booking,new_appointment,booking_flow,augmented,complex
3326,После виниры у Смирновой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
4787,Непрофессиональное отношение 🦷...,negative_feedback,staff,escalation_flow,augmented,simple
8006,Это больно?,faq,procedure,faq_flow,template,simple
3805,Не смог дозвониться 👍,negative_feedback,service_issue,escalation_flow,augmented,simple
6312,У меня болит зуб,anamnesis,symptom,anamnesis_flow,template,simple
851,"Подскажите, нес могу прийти, форс-мажор",booking,cancel,booking_flow,augmented,complex
7815,Конечно...,conversational,confirmation,conversation_flow,augmented,simple
3313,До свиданияс пасибо,conversational,farewell,conversation_flow,augmented,simple
4007,А что лучше...,faq,followup,faq_flow,augmented,simple
5495,Сколько нельзя заниматься спортом после коронку 😢,faq,visit_prep,faq_flow,augmented,medium
987,Спасибо за информацию?,conversational,gratitude,conversation_flow,augmented,simple
1700,передний зуб болит сильно 😢,anamnesis,symptom,anamnesis_flow,augmented,simple
8298,семёрка ночью болит,anamnesis,symptom,anamnesis_flow,variation,simple
2168,"Подскажите, привет, случилось выпала пломба",anamnesis,complaint,anamnesis_flow,augmented,complex
7357,Не предупредили об изменениях 🦷,negative_feedback,service_issue,escalation_flow,augmented,simple
861,После коснультацию у Петровой стало хуже,negative_feedback,quality,escalation_flow,augmented,medium
2677,Что нельзя после КТ?,faq,visit_prep,faq_flow,variation,simple
1868,Болит зуб уже неделю,anamnesis,symptom,anamnesis_flow,variation,simple
2475,Есть у вас рентген пожалуйста,faq,clinic_info,faq_flow,augmented,simple
7948,Спасибо за информцаию?,conversational,gratitude,conversation_flow,augmented,simple
3943,"Подскажите, у меня пульсирующая боль день",anamnesis,symptom,anamnesis_flow,augmented,complex
3661,Можно на другой день заранее спасибо спасибо,booking,reschedule,booking_flow,augmented,medium
7605,Ждал несколько дней 😢,negative_feedback,service_issue,escalation_flow,augmented,simple
8933,Сколько нельзя питьп осле профгигиену.,faq,visit_prep,faq_flow,augmented,simple
4654,Какая цена на снимок?,faq,price,faq_flow,variation,simple
3753,Есть рассрочка,faq,price,faq_flow,augmented,simple
7586,"Посяните, пожалуйста",faq,followup,faq_flow,augmented,complex
6490,Отказ от записи 🦷,booking,cancel,booking_flow,augmented,simple
7560,Всег охорошего,conversational,farewell,conversation_flow,augmented,simple
1957,Сколько стоит чистку.,faq,price,faq_flow,augmented,simple
1875,"Здравствуйте, слетела коронка, что делать?",anamnesis,complaint,anamnesis_flow,augmented,complex
1770,"Скажите, до скорого заранее спасибо",conversational,farewell,conversation_flow,augmented,complex
7428,челюсть немного болит,anamnesis,symptom,anamnesis_flow,variation,simple
6214,корокну это больно?,faq,procedure,faq_flow,augmented,simple
8450,Принимаете ОМС 😢 😢,faq,clinic_info,faq_flow,augmented,simple
1433,После профгигиену у Кузнецвоой стало хуже,negative_feedback,quality,escalation_flow,augmented,medium
2919,Спасиоб большое,conversational,gratitude,conversation_flow,augmented,simple
5788,"Здравствуйте, сколько длится удаление спасибо",faq,procedure,faq_flow,augmented,complex
1400,У меня запах изо рта со вчера,anamnesis,symptom,anamnesis_flow,variation,medium
5199,"СКАЖИТЕ, НЕ РЕКОМЕНДУЮ",negative_feedback,general,escalation_flow,augmented,complex
380,Долго оформляли документы 🙏,negative_feedback,service_issue,escalation_flow,augmented,simple
8067,Сайт не раобтает пожалуйста,negative_feedback,service_issue,escalation_flow,augmented,simple
7330,До свидания заранее спасибо 👍,conversational,farewell,conversation_flow,augmented,simple
1281,"Здравствуйте, а если я не буду...",faq,followup,faq_flow,augmented,complex
818,"Скажите, перенесите на пятницу...",booking,reschedule,booking_flow,augmented,complex
3546,"Да, конечно!",conversational,confirmation,conversation_flow,augmented,complex
7220,"Скажите, можно оплатить картой пожалуйста",faq,clinic_info,faq_flow,augmented,complex
3669,"Скажите, можно перенести на пятницу?",booking,reschedule,booking_flow,augmented,complex
806,Врач был груб,negative_feedback,staff,escalation_flow,template,simple
4426,Что вы рекомендуете 😢,faq,followup,faq_flow,augmented,simple
1632,Сколько стоит КТ 👍,faq,price,faq_flow,augmented,simple
3356,Плохая клиника 👍 заранее спасибо,negative_feedback,general,escalation_flow,augmented,simple
5206,Болит верхняя десна уже давно,anamnesis,symptom,anamnesis_flow,variation,simple
7105,семёрка болит немного 🙏,anamnesis,symptom,anamnesis_flow,augmented,simple
3572,Лебедевой был груб 🦷,negative_feedback,staff,escalation_flow,augmented,simple
9969,верхний зуб постоянно болит!,anamnesis,symptom,anamnesis_flow,augmented,simple
4771,"Добрый день, до встречи заранее спасибо",conversational,farewell,conversation_flow,augmented,complex
8347,Ждал с утра 🦷,negative_feedback,service_issue,escalation_flow,augmented,simple
8925,Сколькон ельзя курить после элайнеры,faq,visit_prep,faq_flow,augmented,simple
4253,Ретейнер отклеился спасибо,anamnesis,complaint,anamnesis_flow,augmented,simple
5392,Благодарю!,conversational,gratitude,conversation_flow,augmented,simple
9138,"Привет, привет!",conversational,greeting,conversation_flow,augmented,complex
7833,Интересуют виниры?!,anamnesis,services,anamnesis_flow,augmented,simple
8156,челюсьт сильно болит.,anamnesis,symptom,anamnesis_flow,augmented,simple
6961,После снимок у Иванова стало хуже,negative_feedback,quality,escalation_flow,variation,medium
1955,"Скажите, не Получится прийти",booking,cancel,booking_flow,augmented,complex
9571,"Подскажите, не понравилось",negative_feedback,general,escalation_flow,augmented,complex
9183,Есть время на субботу?!,booking,new_appointment,booking_flow,augmented,simple
5827,сколько нельзя есть после пломбирование пожалуйста,faq,visit_prep,faq_flow,augmented,medium
9566,"Скажите, до свидания 😊",conversational,farewell,conversation_flow,augmented,complex
1523,После осмотр у Смирновой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
478,"Привет, как долго прослужит!",faq,procedure,faq_flow,augmented,complex
5829,Сколько длится брекеты...,faq,procedure,faq_flow,augmented,simple
6579,А оябзательно пожалуйста,faq,followup,faq_flow,augmented,simple
6724,НедоволЕн обслуживанием заранее спасибо,negative_feedback,general,escalation_flow,augmented,simple
6116,Есть наркоз 😢 спасибо,faq,clinic_info,faq_flow,augmented,simple
9237,Ждал две недели!!,negative_feedback,service_issue,escalation_flow,augmented,simple
1488,Хорошего дня пожалуйста спасибо,conversational,farewell,conversation_flow,augmented,simple
2047,"Подскажите, работаете по ДМС?",faq,clinic_info,faq_flow,augmented,complex
7019,Не решиле щё!,conversational,unclear,clarification_flow,augmented,simple
2771,ХОЧУ ПОГОВОРИТЬ  СРУКОВОДСТВОМ,negative_feedback,general,escalation_flow,augmented,simple
751,У меня отёк неделю,anamnesis,symptom,anamnesis_flow,variation,simple
3282,Делаете панорамный снимок спасибо,faq,clinic_info,faq_flow,augmented,simple
4630,"Здравствуйте, хочу на КТ",booking,new_appointment,booking_flow,augmented,complex
7693,хочу поговорить с руководством 😢,negative_feedback,general,escalation_flow,augmented,simple
9768,"Привет, не сейчас 😢",conversational,unclear,clarification_flow,augmented,complex
2215,Коронка слетела спасибо,anamnesis,complaint,anamnesis_flow,augmented,simple
583,Врач Морозовой не объяснил спасибо,negative_feedback,staff,escalation_flow,augmented,simple
6187,"Добрый день, требую компенсацию",negative_feedback,general,escalation_flow,augmented,complex
4249,Телефон не отвечает.,negative_feedback,service_issue,escalation_flow,augmented,simple
8605,Нагрубили...,negative_feedback,staff,escalation_flow,augmented,simple
1380,Мне не перезвонили с утра.,negative_feedback,service_issue,escalation_flow,augmented,simple
5598,Перенесите на сегдоня,booking,reschedule,booking_flow,augmented,simple
2282,Коронка шатается!,anamnesis,complaint,anamnesis_flow,augmented,simple
1162,"боль от холодного, что делать?",anamnesis,symptom,anamnesis_flow,variation,simple
1951,Персонал хАмит пожалуйста,negative_feedback,staff,escalation_flow,augmented,simple
9449,Спс спасибо...,conversational,gratitude,conversation_flow,augmented,simple
2269,нижняя десна постоянно болит,anamnesis,symptom,anamnesis_flow,variation,simple
9166,Где вы нахдоитесь,faq,clinic_info,faq_flow,augmented,simple
7131,У меня боль при жевании со вчера,anamnesis,symptom,anamnesis_flow,variation,medium
532,Почём брекеты,faq,price,faq_flow,augmented,simple
403,"Привет, хочу почистить зубы!",anamnesis,services,anamnesis_flow,augmented,complex
2507,Очень долго ждал!,negative_feedback,service_issue,escalation_flow,augmented,simple
5759,Болит нижняя десна уже давно,anamnesis,symptom,anamnesis_flow,variation,simple
6817,Эй спасибо,conversational,greeting,conversation_flow,augmented,simple
614,"Добрый день, привет, позовите главврача",negative_feedback,general,escalation_flow,augmented,complex
6944,Перезвоню спасибо 🦷,conversational,unclear,clarification_flow,augmented,simple
3999,Врач был груб...,negative_feedback,staff,escalation_flow,augmented,simple
4165,Лебедевой был груб?!,negative_feedback,staff,escalation_flow,augmented,simple
4843,"Скажите, мне не перезвонили с утра пожалуйста",negative_feedback,service_issue,escalation_flow,augmented,complex
6364,"Подскажите, можно перенести на послезавтра?",booking,reschedule,booking_flow,augmented,complex
6054,Требую компенсацию 🦷,negative_feedback,general,escalation_flow,augmented,simple
9752,Болит зуб мудрости уже два дня,anamnesis,symptom,anamnesis_flow,variation,medium
2932,Пока 😢 😊,conversational,farewell,conversation_flow,augmented,simple
2303,"Добрый день, да 👍",conversational,confirmation,conversation_flow,augmented,complex
1103,Пока пожалуйста спасибо,conversational,farewell,conversation_flow,augmented,simple
5721,Ага 🦷,conversational,confirmation,conversation_flow,augmented,simple
9130,Как проходит осмотр 🙏,faq,procedure,faq_flow,augmented,simple
4260,"Подскажите, спасибо, до свидания 😢",conversational,gratitude,conversation_flow,augmented,complex
7087,"Добрый день, работаете в вечер?",faq,clinic_info,faq_flow,augmented,complex
1618,"Здравствуйте, приём начался с опозданием",negative_feedback,service_issue,escalation_flow,augmented,complex
5264,"ДОБРЫЙ ДЕНЬ, ЦЕНА НА ЛЕЧЕНИЕ КАРИЕСА?",faq,price,faq_flow,augmented,complex
6340,Посоветусюь,conversational,unclear,clarification_flow,augmented,simple
5931,Не понравилось...,negative_feedback,general,escalation_flow,augmented,simple
9056,"скажите, врач иванова не объяснил",negative_feedback,staff,escalation_flow,augmented,complex
6537,"Здравствуйте, пока",conversational,farewell,conversation_flow,augmented,complex
1303,Хочу конслуьтацию,anamnesis,services,anamnesis_flow,augmented,simple
9797,привте!,conversational,greeting,conversation_flow,augmented,simple
5972,Хочу виниры спасибо,anamnesis,services,anamnesis_flow,augmented,simple
3120,"Здравствуйте, не предупредили об изменениях",negative_feedback,service_issue,escalation_flow,augmented,complex
5315,"Здравствуйте, а это больно?",faq,procedure,faq_flow,augmented,complex
471,Врач Волкова не объяснил?,negative_feedback,staff,escalation_flow,augmented,simple
325,Здорово 😊 спасибо,conversational,greeting,conversation_flow,augmented,simple
8560,Не понравилось.,negative_feedback,general,escalation_flow,augmented,simple
5730,сколько держится.,faq,procedure,faq_flow,augmented,simple
8200,У МЕНЯ ОТЁК ДВЕ НЕДЕЛИ...,anamnesis,symptom,anamnesis_flow,augmented,simple
3060,Понял 👍,conversational,confirmation,conversation_flow,augmented,simple
483,А если я неб уду?,faq,followup,faq_flow,augmented,simple
4285,После лечение каналов уВ олкова стало хуже,negative_feedback,quality,escalation_flow,augmented,medium
2240,"Скажите, запись потеряли",negative_feedback,service_issue,escalation_flow,augmented,complex
5165,Удачи?,conversational,farewell,conversation_flow,augmented,simple
3499,есть лазер,faq,clinic_info,faq_flow,augmented,simple
8640,Хочу на гигиену,booking,new_appointment,booking_flow,template,simple
7474,Как подготовиться к лечение акналов?,faq,visit_prep,faq_flow,augmented,simple
962,Можно перезаписаться спасибо,booking,reschedule,booking_flow,augmented,simple
7012,"Добрый день, до встречи",conversational,farewell,conversation_flow,augmented,complex
31,"Да, хорошо 🙏.",conversational,confirmation,conversation_flow,augmented,complex
5712,Врач Морозовой не объяснил,negative_feedback,staff,escalation_flow,variation,simple
9269,МОЖНО ПЕРЕНЕСТИ НА ЗАВТРА...,booking,reschedule,booking_flow,augmented,simple
7703,Запись к челюстно-лицевому хирургу на вторник,booking,new_appointment,booking_flow,variation,medium
2226,"Подскажите, планирую имплантацию",anamnesis,services,anamnesis_flow,augmented,complex
444,Запись к детскому стоматологу на на этой неделе.,booking,new_appointment,booking_flow,augmented,medium
4726,Расскажите больше!,faq,followup,faq_flow,augmented,simple
8433,"Скажите, сКОЛЬКО НЕЛЬЗЯ КУРИТЬ ПОСЛЕ РЕСТАВРАЦИЮ?",faq,visit_prep,faq_flow,augmented,complex
6905,Как добраться пожалуйста,faq,clinic_info,faq_flow,augmented,simple
3573,"Привет, у меня пульсирующая боль день",anamnesis,symptom,anamnesis_flow,augmented,complex
5265,"Спасибо, д освидания?!",conversational,gratitude,conversation_flow,augmented,complex
4142,Сколько длитяс удаление 👍,faq,procedure,faq_flow,augmented,simple
8575,Нужно удаление,anamnesis,services,anamnesis_flow,variation,simple
1821,"Отмените запис,ь уезжаю",booking,cancel,booking_flow,augmented,complex
8127,Не сечйас,conversational,unclear,clarification_flow,augmented,simple
2816,"Добрый день, да, конечно",conversational,confirmation,conversation_flow,augmented,complex
3250,Когда есть запись?,booking,new_appointment,booking_flow,template,simple
1039,Интересует удаление пожалуйста,anamnesis,services,anamnesis_flow,augmented,simple
4252,Договорились пожалуйста,conversational,confirmation,conversation_flow,augmented,simple
1136,Какие ещёв арианты?,faq,followup,faq_flow,augmented,simple
9085,Болит зуб мудрости уже два дня!!,anamnesis,symptom,anamnesis_flow,augmented,medium
9321,"Отмените запись, занят на работе спасибо",booking,cancel,booking_flow,augmented,complex
5915,Элайнер трЕснул 🙏,anamnesis,complaint,anamnesis_flow,augmented,simple
1046,Хочуп ломбирование,anamnesis,services,anamnesis_flow,augmented,simple
8635,Нужно брекеты,anamnesis,services,anamnesis_flow,variation,simple
7097,Есть ночной приём?,faq,clinic_info,faq_flow,template,simple
756,Как подготовиться к консультацию 😢,faq,visit_prep,faq_flow,augmented,simple
9232,Отмена приёма 👍,booking,cancel,booking_flow,augmented,simple
2743,Запись к эндодонтисту на сегодня,booking,new_appointment,booking_flow,variation,simple
7819,Как делают.,faq,procedure,faq_flow,augmented,simple
5404,"ПОДСКАЖИТЕ, СКОЛЬКО ДЛИТСЯ ВИНИРЫ?",faq,procedure,faq_flow,augmented,complex
9438,Прощйате,conversational,farewell,conversation_flow,augmented,simple
5179,"Подскажите, до свидания!",conversational,farewell,conversation_flow,augmented,complex
5725,Как часто нужна чистка,faq,visit_prep,faq_flow,augmented,simple
7949,"Здравствуйте, я вам перезвоню",conversational,unclear,clarification_flow,augmented,complex
2971,Нагрубили пожалуйста,negative_feedback,staff,escalation_flow,augmented,simple
1587,"поясните, пожалуйста 👍",faq,followup,faq_flow,augmented,complex
7868,"Скажите, привет, до встречи",conversational,farewell,conversation_flow,augmented,complex
7314,Не знаю...,conversational,unclear,clarification_flow,augmented,simple
172,Мне не перезвонили с утра 🙏,negative_feedback,service_issue,escalation_flow,augmented,medium
4920,Принято спасибо,conversational,confirmation,conversation_flow,augmented,simple
569,После чистку у Новикова стало хуже,negative_feedback,quality,escalation_flow,variation,medium
5098,лечение каналов это больно?,faq,procedure,faq_flow,variation,simple
574,Зуб шатается!!,anamnesis,complaint,anamnesis_flow,augmented,simple
9442,Запись к челюстно-лицевому хирургу на воскресенье,booking,new_appointment,booking_flow,variation,medium
8643,Принимаете ОМС?!,faq,clinic_info,faq_flow,augmented,simple
5368,ХОЧУ ЭЛАЙНЕРЫ...,anamnesis,services,anamnesis_flow,augmented,simple
3707,Как связаться!,faq,clinic_info,faq_flow,augmented,simple
586,Что лучше выбрать?,faq,procedure,faq_flow,template,simple
8488,Планирую виниры,anamnesis,services,anamnesis_flow,variation,simple
6602,"Скажите, нес могу в назначенное время",booking,reschedule,booking_flow,augmented,complex
7660,Я вам перзевоню,conversational,unclear,clarification_flow,augmented,simple
9319,"Здравствуйте, пердений зуб периодически болит",anamnesis,symptom,anamnesis_flow,augmented,complex
8620,Хочу поставить коронку заранее спасибо заранее спасибо,anamnesis,services,anamnesis_flow,augmented,medium
742,КТ ЭТО БОЛЬНО?!,faq,procedure,faq_flow,augmented,simple
4362,"Скажите, язвочки на слизИстой",anamnesis,complaint,anamnesis_flow,augmented,complex
3890,принимаете appl epay?,faq,clinic_info,faq_flow,augmented,simple
9315,нижний зуб болит очень,anamnesis,symptom,anamnesis_flow,variation,simple
7272,"ПрИвет, спасибо!",conversational,gratitude,conversation_flow,augmented,complex
4862,"отёк, что делать?",anamnesis,symptom,anamnesis_flow,variation,simple
9541,что посоветуете,faq,followup,faq_flow,augmented,simple
8220,"Привет, верните деньги пожалуйста",negative_feedback,general,escalation_flow,augmented,complex
9686,Здравствутйе?,conversational,greeting,conversation_flow,augmented,simple
5458,А можно по-Другому?!,faq,followup,faq_flow,augmented,simple
6433,"Здравствуйте, принимаете рассрочку?",faq,clinic_info,faq_flow,augmented,complex
7778,Всего Дорбого,conversational,farewell,conversation_flow,augmented,simple
7741,Требую компенсацию?,negative_feedback,general,escalation_flow,augmented,simple
6198,"Здравствуйте, не приду",booking,cancel,booking_flow,augmented,complex
4720,Протез сломлася,anamnesis,complaint,anamnesis_flow,augmented,simple
3961,Перенесите на субботу 🙏,booking,reschedule,booking_flow,augmented,simple
53,Врач Иванова не объяснил пожалуйста,negative_feedback,staff,escalation_flow,augmented,simple
265,ЭТО БЕЗОБРАЗИЕ 👍,negative_feedback,general,escalation_flow,augmented,simple
9833,Понятно,conversational,confirmation,conversation_flow,template,simple
7230,Случилось шатается зуб,anamnesis,complaint,anamnesis_flow,variation,simple
1428,Как проходит удаление,faq,procedure,faq_flow,augmented,simple
9186,Какие гарантии?,faq,procedure,faq_flow,template,simple
6903,Пока нер ешил пожалуйста,conversational,unclear,clarification_flow,augmented,simple
6657,Перенесите на в ближашйее время,booking,reschedule,booking_flow,augmented,simple
2907,Подумаю!,conversational,unclear,clarification_flow,augmented,simple
8896,Мне не перезвонили три дня,negative_feedback,service_issue,escalation_flow,variation,simple
8149,консультацию сколько стоит 🦷,faq,price,faq_flow,augmented,simple
7721,СКОЛЬКО НЕЛЬЗЯ ПИТЬ АЛКОГОЛЬ ПОСЛЕ СНИМОК...,faq,visit_prep,faq_flow,augmented,medium
8965,"Здравствуйте, перезвоню",conversational,unclear,clarification_flow,augmented,complex
1774,"Привет, как проходит пломбирование?",faq,procedure,faq_flow,augmented,complex
1297,"Здравствуйте, нужно профгигиену",anamnesis,services,anamnesis_flow,augmented,complex
4697,"Приевт, понял",conversational,confirmation,conversation_flow,augmented,complex
2070,"Привет, врач ничего не знает",negative_feedback,staff,escalation_flow,augmented,complex
1972,"Скажите, случилось слетела коронка",anamnesis,complaint,anamnesis_flow,augmented,complex
5566,Спасибо большое 🙏 🦷,conversational,gratitude,conversation_flow,augmented,simple
4166,Есть микросКоп 😢,faq,clinic_info,faq_flow,augmented,simple
6797,А что убдет если пожалуйста,faq,followup,faq_flow,augmented,simple
8449,НЕВЕЖЛИВО ОТВЕТИЛИ.,negative_feedback,staff,escalation_flow,augmented,simple
5247,Надо посоветоваться пожалуйста?!,conversational,unclear,clarification_flow,augmented,simple
5013,Планирую чистку.,anamnesis,services,anamnesis_flow,augmented,simple
3182,Склоько нельзя курить после КТ?,faq,visit_prep,faq_flow,augmented,simple
4071,"Здравствуйте, перенесите на пятницу",booking,reschedule,booking_flow,augmented,complex
2994,Здрасте заранее спасибо 😢,conversational,greeting,conversation_flow,augmented,simple
9456,После реставрацию у Волкова стало хуже,negative_feedback,quality,escalation_flow,variation,medium
6414,"Подскажите, подумаю",conversational,unclear,clarification_flow,augmented,complex
6962,У меня ноющая боль месяц,anamnesis,symptom,anamnesis_flow,variation,simple
1467,"Здравствуйте, откололс язуб, что делать?",anamnesis,complaint,anamnesis_flow,augmented,complex
947,"Уточните, пожалуйста...",faq,followup,faq_flow,augmented,complex
3763,Болит верхний зуб уже месяц,anamnesis,symptom,anamnesis_flow,variation,simple
3164,"Добрый день, хорошего дня 😊",conversational,farewell,conversation_flow,augmented,complex
952,"Привет, как делают?",faq,procedure,faq_flow,augmented,complex
1113,Приду спасибо,conversational,confirmation,conversation_flow,augmented,simple
8828,"скажите, сколько длится имплантацию?",faq,procedure,faq_flow,augmented,complex
1341,Перенесите на пятницу!,booking,reschedule,booking_flow,augmented,simple
4805,Буду 😢 спасибо,conversational,confirmation,conversation_flow,augmented,simple
1919,"запах изо рта, что делать?",anamnesis,symptom,anamnesis_flow,variation,simple
1927,Окей 😊,conversational,confirmation,conversation_flow,augmented,simple
7342,Хорошо спасибо заранее спасибо,conversational,confirmation,conversation_flow,augmented,simple
7509,"Привет, есть времян а завтра?",booking,new_appointment,booking_flow,augmented,complex
9954,осмотр не помогло,negative_feedback,quality,escalation_flow,variation,simple
4237,"Добрый день, хочу к ортопеду",booking,new_appointment,booking_flow,augmented,complex
2686,"Скажите, можно перенести приём",booking,reschedule,booking_flow,augmented,complex
7229,Приветствую 😊,conversational,greeting,conversation_flow,augmented,simple
7470,"Добрый день, есть парковка?",faq,clinic_info,faq_flow,augmented,complex
2105,До свиднаия,conversational,farewell,conversation_flow,augmented,simple
7110,Перенесите на среду 😊,booking,reschedule,booking_flow,augmented,simple
9032,Удачи 😊 🦷,conversational,farewell,conversation_flow,augmented,simple
9241,"Добрый день, а если я не буду!",faq,followup,faq_flow,augmented,complex
1528,Запись к пародонтологу на послезавтра,booking,new_appointment,booking_flow,variation,simple
1688,"Подскажите, я вам перезвоню!!",conversational,unclear,clarification_flow,augmented,complex
9385,Хочу отменить запись спасибо,booking,cancel,booking_flow,augmented,simple
187,Благодарю вас пожалуйста?!,conversational,gratitude,conversation_flow,augmented,simple
6285,ДО ВСТРЕЧИ...,conversational,farewell,conversation_flow,augmented,simple
7749,Петровой был груб заранее спасибо,negative_feedback,staff,escalation_flow,augmented,simple
8926,Я вам перезвоню.,conversational,unclear,clarification_flow,augmented,simple
7983,Лебедевой был груб,negative_feedback,staff,escalation_flow,variation,simple
6607,"Привет, наверное",conversational,unclear,clarification_flow,augmented,complex
3513,перенесите на послезавтра заранее спасибо,booking,reschedule,booking_flow,augmented,simple
7078,До свидания 🦷,conversational,farewell,conversation_flow,augmented,simple
9801,Коронка Шатаестя,anamnesis,complaint,anamnesis_flow,augmented,simple
8479,"Скажите, плохая клиника",negative_feedback,general,escalation_flow,augmented,complex
4680,Не рекомендую 🙏,negative_feedback,general,escalation_flow,augmented,simple
6725,Какая цена на профгигиену 🙏,faq,price,faq_flow,augmented,simple
6378,Хочу к детскому стоматологу,booking,new_appointment,booking_flow,template,simple
